Freq(MHz),Loss
16928.75,-10.22
16940.9375,-10.28
16953.125,-10.35
16965.3125,-10.57
16977.5,-10.77
16989.6875,-10.89
17001.875,-11.01
17014.0625,-11.01
17026.25,-11.01
17038.4375,-11.02
17050.625,-11.07
17062.8125,-11.01
17075,-10.93
17087.1875,-10.75
17099.375,-10.64
17111.5625,-10.52
17123.75,-10.44
17135.9375,-10.39
17148.125,-10.35
17160.3125,-10.33
17172.5,-10.35
17184.6875,-10.39
17196.875,-10.51
17209.0625,-10.56
17221.25,-10.67
17233.4375,-10.72
17245.625,-10.79
17257.8125,-10.90
17270,-10.97
17282.1875,-11.02
17294.375,-11.07
17306.5625,-11.04
17318.75,-11.01
17330.9375,-11.01
17343.125,-10.96
17355.3125,-10.94
17367.5,-10.92
17379.6875,-10.82
17391.875,-10.78
17404.0625,-10.65
17416.25,-10.61
17428.4375,-10.55
17440.625,-10.51
17452.8125,-10.55
17465,-10.53
17477.1875,-10.61
17489.375,-10.62
17501.5625,-10.68
17513.75,-10.75
17525.9375,-10.83
17538.125,-10.87
17550.3125,-11.08
17562.5,-11.11
17574.6875,-11.22
17586.875,-11.32
17599.0625,-11.39
17611.25,-11.41
17623.4375,-11.50
17635.625,-11.37
17647.8125,-11.28
17660,-11.50
17672.1875,-11.48
17684.375,-11.40
17696.5625,-11.39
17708.75,-11.30
17720.9375,-11.26
17733.125,-11.21
17745.3125,-11.18
17757.5,-11.22
17769.6875,-11.14
17781.875,-10.96
17794.0625,-10.75
17806.25,-10.78
17818.4375,-10.70
17830.625,-10.74
17842.8125,-10.73
17855,-10.74
17867.1875,-10.89
17879.375,-11.10
17891.5625,-11.38
17903.75,-11.46
17915.9375,-11.75
17928.125,-11.90
17940.3125,-12.18
17952.5,-12.36
17964.6875,-12.44
17976.875,-12.58
17989.0625,-12.70
18001.25,-12.67
18013.4375,-12.55
18025.625,-12.54
18037.8125,-12.30
18050,-12.04
18062.1875,-11.86
18074.375,-11.63
18086.5625,-11.44
18098.75,-11.32
18110.9375,-11.24
18123.125,-11.31
18135.3125,-11.35
18147.5,-11.57
18159.6875,-11.71
18171.875,-11.93
18184.0625,-11.99
18196.25,-12.18
18208.4375,-12.33
18220.625,-12.41
18232.8125,-12.36
18245,-12.40
18257.1875,-12.33
18269.375,-12.18
18281.5625,-12.08
18293.75,-12.09
18305.9375,-11.96
18318.125,-11.78
18330.3125,-11.88
18342.5,-11.77
18354.6875,-11.80
18366.875,-11.80
18379.0625,-11.85
18391.25,-11.82
18403.4375,-11.85
18415.625,-11.86
18427.8125,-11.94
18440,-11.74
18452.1875,-11.66
18464.375,-11.68
18476.5625,-11.67
18488.75,-11.70
18500.9375,-11.63
18513.125,-11.77
18525.3125,-11.83
18537.5,-11.97
18549.6875,-12.07
18561.875,-12.28
18574.0625,-12.52
18586.25,-12.65
18598.4375,-12.95
18610.625,-13.02
18622.8125,-12.94
18635,-12.93
18647.1875,-12.84
18659.375,-12.80
18671.5625,-12.59
18683.75,-12.45
18695.9375,-12.26
18708.125,-12.11
18720.3125,-11.83
18732.5,-11.73
18744.6875,-11.48
18756.875,-11.51
18769.0625,-11.52
18781.25,-11.51
18793.4375,-11.70
18805.625,-11.80
18817.8125,-11.87
18830,-12.01
18842.1875,-12.19
18854.375,-12.35
18866.5625,-12.57
18878.75,-12.60
18890.9375,-12.62
18903.125,-12.68
18915.3125,-12.66
18927.5,-12.68
18939.6875,-12.61
18951.875,-12.56
18964.0625,-12.55
18976.25,-12.44
18988.4375,-12.31
19000.625,-12.22
19012.8125,-12.08
19025,-11.94
19037.1875,-11.85
19049.375,-11.75
19061.5625,-11.64
19073.75,-11.68
19085.9375,-11.63
19098.125,-11.71
19110.3125,-11.69
19122.5,-11.76
19134.6875,-11.99
19146.875,-12.09
19159.0625,-12.23
19171.25,-12.33
19183.4375,-12.45
19195.625,-12.44
19207.8125,-12.40
19220,-12.58
19232.1875,-12.55
19244.375,-12.64
19256.5625,-12.53
19268.75,-12.52
19280.9375,-12.35
19293.125,-12.23
19305.3125,-12.27
19317.5,-12.24
19329.6875,-12.20
19341.875,-12.20
19354.0625,-12.17
19366.25,-12.14
19378.4375,-12.10
19390.625,-12.04
19402.8125,-12.06
19415,-12.06
19427.1875,-12.11
19439.375,-12.10
19451.5625,-12.03
19463.75,-12.05
19475.9375,-12.07
19488.125,-12.12
19500.3125,-12.27
19512.5,-12.28
19524.6875,-12.41
19536.875,-12.38
19549.0625,-12.44
19561.25,-12.59
19573.4375,-12.69
19585.625,-12.65
19597.8125,-12.75
19610,-12.58
19622.1875,-12.40
19634.375,-12.25
19646.5625,-12.12
19658.75,-12.04
19670.9375,-11.91
19683.125,-11.84
19695.3125,-11.75
19707.5,-11.78
19719.6875,-11.81
19731.875,-11.88
19744.0625,-12.02
19756.25,-12.14
19768.4375,-12.43
19780.625,-12.55
19792.8125,-12.80
19805,-12.72
19817.1875,-12.98
19829.375,-12.92
19841.5625,-12.88
19853.75,-12.79
19865.9375,-12.79
19878.125,-12.84
19890.3125,-12.75
19902.5,-12.58
19914.6875,-12.49
19926.875,-12.49
19939.0625,-12.41
19951.25,-12.42
19963.4375,-12.43
19975.625,-12.41
19987.8125,-12.48
20000,-12.66
