Freq(MHz),Loss
11919.6875,-7.58
11931.875,-7.58
11944.0625,-7.57
11956.25,-7.55
11968.4375,-7.54
11980.625,-7.47
11992.8125,-7.42
12005,-7.38
12017.1875,-7.40
12029.375,-7.40
12041.5625,-7.43
12053.75,-7.48
12065.9375,-7.57
12078.125,-7.62
12090.3125,-7.70
12102.5,-7.74
12114.6875,-7.78
12126.875,-7.82
12139.0625,-7.92
12151.25,-7.98
12163.4375,-7.97
12175.625,-7.91
12187.8125,-7.84
12200,-7.73
12212.1875,-7.67
12224.375,-7.62
12236.5625,-7.60
12248.75,-7.56
12260.9375,-7.53
12273.125,-7.56
12285.3125,-7.62
12297.5,-7.69
12309.6875,-7.75
12321.875,-7.83
12334.0625,-7.92
12346.25,-8.02
12358.4375,-8.12
12370.625,-8.20
12382.8125,-8.18
12395,-8.16
12407.1875,-8.10
12419.375,-8.06
12431.5625,-8.05
12443.75,-8.00
12455.9375,-7.94
12468.125,-7.88
12480.3125,-7.88
12492.5,-7.88
12504.6875,-7.87
12516.875,-7.92
12529.0625,-7.96
12541.25,-8.04
12553.4375,-8.20
12565.625,-8.27
12577.8125,-8.31
12590,-8.27
12602.1875,-8.22
12614.375,-8.18
12626.5625,-8.14
12638.75,-8.11
12650.9375,-8.07
12663.125,-8.00
12675.3125,-7.94
12687.5,-7.92
12699.6875,-7.94
12711.875,-7.96
12724.0625,-8.01
12736.25,-8.12
12748.4375,-8.22
12760.625,-8.38
12772.8125,-8.48
12785,-8.50
12797.1875,-8.45
12809.375,-8.38
12821.5625,-8.32
12833.75,-8.30
12845.9375,-8.27
12858.125,-8.17
12870.3125,-8.06
12882.5,-7.97
12894.6875,-7.90
12906.875,-7.89
12919.0625,-7.91
12931.25,-7.95
12943.4375,-8.04
12955.625,-8.15
12967.8125,-8.27
12980,-8.37
12992.1875,-8.40
13004.375,-8.43
13016.5625,-8.45
13028.75,-8.46
13040.9375,-8.52
13053.125,-8.49
13065.3125,-8.43
13077.5,-8.36
13089.6875,-8.29
13101.875,-8.20
13114.0625,-8.16
13126.25,-8.11
13138.4375,-8.07
13150.625,-8.03
13162.8125,-8.05
13175,-7.99
13187.1875,-8.01
13199.375,-8.00
13211.5625,-7.98
13223.75,-7.97
13235.9375,-7.99
13248.125,-8.00
13260.3125,-8.04
13272.5,-8.05
13284.6875,-8.09
13296.875,-8.12
13309.0625,-8.18
13321.25,-8.19
13333.4375,-8.22
13345.625,-8.22
13357.8125,-8.21
13370,-8.26
13382.1875,-8.24
13394.375,-8.23
13406.5625,-8.17
13418.75,-8.15
13430.9375,-8.13
13443.125,-8.09
13455.3125,-8.08
13467.5,-8.08
13479.6875,-8.12
13491.875,-8.16
13504.0625,-8.15
13516.25,-8.15
13528.4375,-8.23
13540.625,-8.27
13552.8125,-8.23
13565,-8.20
13577.1875,-8.12
13589.375,-8.17
13601.5625,-8.19
13613.75,-8.16
13625.9375,-8.13
13638.125,-8.10
13650.3125,-8.12
13662.5,-8.19
13674.6875,-8.22
13686.875,-8.24
13699.0625,-8.32
13711.25,-8.41
13723.4375,-8.46
13735.625,-8.48
13747.8125,-8.44
13760,-8.33
13772.1875,-8.30
13784.375,-8.27
13796.5625,-8.18
13808.75,-8.14
13820.9375,-8.08
13833.125,-8.06
13845.3125,-8.03
13857.5,-8.04
13869.6875,-8.10
13881.875,-8.16
13894.0625,-8.23
13906.25,-8.30
13918.4375,-8.42
13930.625,-8.56
13942.8125,-8.57
13955,-8.57
13967.1875,-8.54
13979.375,-8.48
13991.5625,-8.44
14003.75,-8.39
14015.9375,-8.36
14028.125,-8.23
14040.3125,-8.20
14052.5,-8.16
14064.6875,-8.14
14076.875,-8.12
14089.0625,-8.14
14101.25,-8.14
14113.4375,-8.16
14125.625,-8.22
14137.8125,-8.26
14150,-8.25
14162.1875,-8.25
14174.375,-8.22
14186.5625,-8.24
14198.75,-8.23
14210.9375,-8.21
14223.125,-8.22
14235.3125,-8.24
14247.5,-8.25
14259.6875,-8.33
14271.875,-8.40
14284.0625,-8.38
14296.25,-8.40
14308.4375,-8.43
14320.625,-8.45
14332.8125,-8.54
14345,-8.53
14357.1875,-8.54
14369.375,-8.49
14381.5625,-8.42
14393.75,-8.32
14405.9375,-8.23
14418.125,-8.25
14430.3125,-8.20
14442.5,-8.19
14454.6875,-8.21
14466.875,-8.24
14479.0625,-8.30
14491.25,-8.34
14503.4375,-8.36
14515.625,-8.39
14527.8125,-8.42
14540,-8.45
14552.1875,-8.50
14564.375,-8.49
14576.5625,-8.48
14588.75,-8.38
14600.9375,-8.46
14613.125,-8.46
14625.3125,-8.48
14637.5,-8.55
14649.6875,-8.54
14661.875,-8.72
14674.0625,-8.83
14686.25,-8.88
14698.4375,-8.94
14710.625,-8.89
14722.8125,-8.86
14735,-8.92
14747.1875,-8.88
14759.375,-8.89
14771.5625,-8.82
14783.75,-8.75
14795.9375,-8.63
14808.125,-8.56
14820.3125,-8.56
14832.5,-8.57
14844.6875,-8.58
14856.875,-8.62
14869.0625,-8.77
14881.25,-8.96
14893.4375,-9.05
14905.625,-9.09
14917.8125,-9.15
14930,-9.19
14942.1875,-9.27
14954.375,-9.37
14966.5625,-9.42
14978.75,-9.33
14990.9375,-9.19
15003.125,-9.03
15015.3125,-8.92
15027.5,-8.76
15039.6875,-8.69
15051.875,-8.61
15064.0625,-8.57
15076.25,-8.54
15088.4375,-8.57
15100.625,-8.57
15112.8125,-8.60
15125,-8.60
15137.1875,-8.66
15149.375,-8.68
15161.5625,-8.76
15173.75,-8.78
15185.9375,-8.81
15198.125,-8.77
15210.3125,-8.70
15222.5,-8.69
15234.6875,-8.63
15246.875,-8.62
15259.0625,-8.56
15271.25,-8.58
15283.4375,-8.60
15295.625,-8.65
15307.8125,-8.66
15320,-8.65
15332.1875,-8.66
15344.375,-8.67
15356.5625,-8.73
15368.75,-8.78
15380.9375,-8.80
15393.125,-8.76
15405.3125,-8.71
15417.5,-8.70
15429.6875,-8.67
15441.875,-8.69
15454.0625,-8.69
15466.25,-8.68
15478.4375,-8.70
15490.625,-8.70
15502.8125,-8.76
15515,-8.80
15527.1875,-8.83
15539.375,-8.93
15551.5625,-8.98
15563.75,-9.13
15575.9375,-9.18
15588.125,-9.28
15600.3125,-9.37
15612.5,-9.36
15624.6875,-9.45
15636.875,-9.56
15649.0625,-9.59
15661.25,-9.57
15673.4375,-9.53
15685.625,-9.52
15697.8125,-9.51
15710,-9.47
15722.1875,-9.47
15734.375,-9.41
15746.5625,-9.35
15758.75,-9.25
15770.9375,-9.26
15783.125,-9.28
15795.3125,-9.29
15807.5,-9.37
15819.6875,-9.48
15831.875,-9.61
15844.0625,-9.71
15856.25,-9.83
15868.4375,-9.85
15880.625,-9.90
15892.8125,-9.88
15905,-9.96
15917.1875,-9.97
15929.375,-9.86
15941.5625,-9.77
15953.75,-9.60
15965.9375,-9.48
15978.125,-9.44
15990.3125,-9.41
16002.5,-9.42
16014.6875,-9.45
16026.875,-9.51
16039.0625,-9.66
16051.25,-9.82
16063.4375,-9.99
16075.625,-10.00
16087.8125,-10.03
16100,-10.06
16112.1875,-10.13
16124.375,-10.20
16136.5625,-10.16
16148.75,-10.06
16160.9375,-9.90
16173.125,-9.75
16185.3125,-9.68
16197.5,-9.63
16209.6875,-9.66
16221.875,-9.73
16234.0625,-9.85
16246.25,-10.00
16258.4375,-10.17
16270.625,-10.28
16282.8125,-10.42
16295,-10.52
16307.1875,-10.58
16319.375,-10.68
16331.5625,-10.70
16343.75,-10.70
16355.9375,-10.57
16368.125,-10.45
16380.3125,-10.32
16392.5,-10.23
16404.6875,-10.10
16416.875,-10.07
16429.0625,-10.02
16441.25,-10.04
16453.4375,-10.12
16465.625,-10.17
16477.8125,-10.18
16490,-10.29
16502.1875,-10.38
16514.375,-10.50
16526.5625,-10.61
16538.75,-10.63
16550.9375,-10.62
16563.125,-10.53
16575.3125,-10.50
16587.5,-10.50
16599.6875,-10.50
16611.875,-10.47
16624.0625,-10.45
16636.25,-10.48
16648.4375,-10.57
16660.625,-10.72
16672.8125,-10.77
16685,-10.83
16697.1875,-10.89
16709.375,-10.90
16721.5625,-11.02
16733.75,-11.08
16745.9375,-11.13
16758.125,-11.09
16770.3125,-11.01
16782.5,-10.91
16794.6875,-10.86
16806.875,-10.85
16819.0625,-10.76
16831.25,-10.75
16843.4375,-10.67
16855.625,-10.60
16867.8125,-10.61
16880,-10.60
16892.1875,-10.62
16904.375,-10.64
16916.5625,-10.70
