Freq(MHz),Loss
9543.125,-6.51
9555.3125,-6.47
9567.5,-6.46
9579.6875,-6.46
9591.875,-6.45
9604.0625,-6.46
9616.25,-6.44
9628.4375,-6.43
9640.625,-6.48
9652.8125,-6.53
9665,-6.56
9677.1875,-6.56
9689.375,-6.53
9701.5625,-6.51
9713.75,-6.48
9725.9375,-6.50
9738.125,-6.52
9750.3125,-6.52
9762.5,-6.53
9774.6875,-6.56
9786.875,-6.54
9799.0625,-6.54
9811.25,-6.53
9823.4375,-6.55
9835.625,-6.51
9847.8125,-6.56
9860,-6.58
9872.1875,-6.59
9884.375,-6.56
9896.5625,-6.53
9908.75,-6.50
9920.9375,-6.47
9933.125,-6.48
9945.3125,-6.52
9957.5,-6.50
9969.6875,-6.49
9981.875,-6.48
9994.0625,-6.50
10006.25,-6.49
10018.4375,-6.52
10030.625,-6.52
10042.8125,-6.58
10055,-6.64
10067.1875,-6.69
10079.375,-6.67
10091.5625,-6.70
10103.75,-6.66
10115.9375,-6.70
10128.125,-6.75
10140.3125,-6.76
10152.5,-6.75
10164.6875,-6.70
10176.875,-6.67
10189.0625,-6.61
10201.25,-6.61
10213.4375,-6.59
10225.625,-6.62
10237.8125,-6.61
10250,-6.62
10262.1875,-6.63
10274.375,-6.63
10286.5625,-6.64
10298.75,-6.65
10310.9375,-6.71
10323.125,-6.75
10335.3125,-6.79
10347.5,-6.80
10359.6875,-6.75
10371.875,-6.71
10384.0625,-6.70
10396.25,-6.71
10408.4375,-6.70
10420.625,-6.68
10432.8125,-6.71
10445,-6.73
10457.1875,-6.77
10469.375,-6.77
10481.5625,-6.79
10493.75,-6.84
10505.9375,-6.87
10518.125,-6.96
10530.3125,-7.02
10542.5,-7.04
10554.6875,-7.03
10566.875,-6.97
10579.0625,-6.94
10591.25,-6.94
10603.4375,-6.93
10615.625,-6.94
10627.8125,-6.89
10640,-6.89
10652.1875,-6.89
10664.375,-6.90
10676.5625,-6.95
10688.75,-6.97
10700.9375,-6.98
10713.125,-7.02
10725.3125,-7.06
10737.5,-7.10
10749.6875,-7.10
10761.875,-7.07
10774.0625,-7.02
10786.25,-6.94
10798.4375,-6.92
10810.625,-6.91
10822.8125,-6.90
10835,-6.88
10847.1875,-6.89
10859.375,-6.94
10871.5625,-6.98
10883.75,-7.01
10895.9375,-7.06
10908.125,-7.13
10920.3125,-7.19
10932.5,-7.27
10944.6875,-7.30
10956.875,-7.29
10969.0625,-7.25
10981.25,-7.18
10993.4375,-7.12
11005.625,-7.07
11017.8125,-7.04
11030,-7.01
11042.1875,-6.95
11054.375,-6.95
11066.5625,-6.97
11078.75,-7.02
11090.9375,-7.02
11103.125,-7.05
11115.3125,-7.04
11127.5,-7.09
11139.6875,-7.17
11151.875,-7.18
11164.0625,-7.17
11176.25,-7.12
11188.4375,-7.07
11200.625,-7.09
11212.8125,-7.10
11225,-7.13
11237.1875,-7.09
11249.375,-7.10
11261.5625,-7.14
11273.75,-7.18
11285.9375,-7.26
11298.125,-7.25
11310.3125,-7.25
11322.5,-7.21
11334.6875,-7.21
11346.875,-7.17
11359.0625,-7.17
11371.25,-7.15
11383.4375,-7.11
11395.625,-7.10
11407.8125,-7.11
11420,-7.17
11432.1875,-7.21
11444.375,-7.25
11456.5625,-7.33
11468.75,-7.43
11480.9375,-7.52
11493.125,-7.56
11505.3125,-7.60
11517.5,-7.59
11529.6875,-7.55
11541.875,-7.50
11554.0625,-7.45
11566.25,-7.43
11578.4375,-7.38
11590.625,-7.35
11602.8125,-7.30
11615,-7.33
11627.1875,-7.35
11639.375,-7.40
11651.5625,-7.47
11663.75,-7.53
11675.9375,-7.65
11688.125,-7.73
11700.3125,-7.78
11712.5,-7.73
11724.6875,-7.66
11736.875,-7.63
11749.0625,-7.54
11761.25,-7.49
11773.4375,-7.45
11785.625,-7.41
11797.8125,-7.39
11810,-7.42
11822.1875,-7.44
11834.375,-7.54
11846.5625,-7.59
11858.75,-7.67
11870.9375,-7.75
11883.125,-7.83
11895.3125,-7.90
11907.5,-7.88
11919.6875,-7.84
11931.875,-7.76
11944.0625,-7.64
11956.25,-7.56
11968.4375,-7.50
11980.625,-7.45
11992.8125,-7.39
12005,-7.42
12017.1875,-7.45
12029.375,-7.51
12041.5625,-7.60
12053.75,-7.72
12065.9375,-7.83
12078.125,-7.92
12090.3125,-8.02
12102.5,-8.07
12114.6875,-8.03
12126.875,-7.94
12139.0625,-7.89
12151.25,-7.80
12163.4375,-7.71
12175.625,-7.64
12187.8125,-7.56
12200,-7.53
12212.1875,-7.51
12224.375,-7.52
12236.5625,-7.60
12248.75,-7.62
12260.9375,-7.64
12273.125,-7.69
12285.3125,-7.75
12297.5,-7.81
12309.6875,-7.82
12321.875,-7.78
12334.0625,-7.72
12346.25,-7.67
12358.4375,-7.68
12370.625,-7.69
12382.8125,-7.71
12395,-7.75
12407.1875,-7.79
12419.375,-7.91
12431.5625,-8.03
12443.75,-8.13
12455.9375,-8.13
12468.125,-8.19
12480.3125,-8.20
12492.5,-8.19
12504.6875,-8.17
12516.875,-8.12
12529.0625,-8.03
12541.25,-7.91
12553.4375,-7.87
12565.625,-7.82
12577.8125,-7.78
12590,-7.80
12602.1875,-7.85
12614.375,-7.90
12626.5625,-8.01
12638.75,-8.10
12650.9375,-8.15
12663.125,-8.19
12675.3125,-8.17
12687.5,-8.15
12699.6875,-8.15
12711.875,-8.12
12724.0625,-8.07
12736.25,-8.00
12748.4375,-7.98
12760.625,-7.99
12772.8125,-8.03
12785,-8.07
12797.1875,-8.09
12809.375,-8.13
12821.5625,-8.25
12833.75,-8.33
12845.9375,-8.44
12858.125,-8.41
12870.3125,-8.39
12882.5,-8.30
12894.6875,-8.23
12906.875,-8.15
12919.0625,-8.11
12931.25,-8.05
12943.4375,-8.02
12955.625,-8.04
12967.8125,-8.09
12980,-8.19
12992.1875,-8.30
13004.375,-8.39
13016.5625,-8.51
13028.75,-8.65
13040.9375,-8.80
13053.125,-8.88
13065.3125,-8.90
13077.5,-8.84
13089.6875,-8.71
13101.875,-8.58
13114.0625,-8.47
13126.25,-8.34
13138.4375,-8.27
13150.625,-8.11
13162.8125,-8.03
13175,-7.96
13187.1875,-7.98
13199.375,-8.00
13211.5625,-8.04
13223.75,-8.07
13235.9375,-8.18
13248.125,-8.31
13260.3125,-8.33
13272.5,-8.29
13284.6875,-8.27
13296.875,-8.19
13309.0625,-8.19
13321.25,-8.17
13333.4375,-8.18
13345.625,-8.19
13357.8125,-8.17
13370,-8.25
13382.1875,-8.37
13394.375,-8.40
13406.5625,-8.45
13418.75,-8.44
13430.9375,-8.41
13443.125,-8.43
13455.3125,-8.44
13467.5,-8.35
13479.6875,-8.30
13491.875,-8.22
13504.0625,-8.14
13516.25,-8.08
13528.4375,-8.09
13540.625,-8.14
13552.8125,-8.21
13565,-8.35
13577.1875,-8.44
13589.375,-8.62
13601.5625,-8.66
13613.75,-8.73
13625.9375,-8.72
13638.125,-8.70
13650.3125,-8.63
13662.5,-8.67
13674.6875,-8.61
13686.875,-8.53
13699.0625,-8.49
13711.25,-8.48
13723.4375,-8.48
13735.625,-8.54
13747.8125,-8.67
13760,-8.83
13772.1875,-9.06
13784.375,-9.22
13796.5625,-9.35
13808.75,-9.46
13820.9375,-9.48
13833.125,-9.43
13845.3125,-9.42
13857.5,-9.32
13869.6875,-9.33
13881.875,-9.29
13894.0625,-9.34
13906.25,-9.31
13918.4375,-9.43
13930.625,-9.63
13942.8125,-9.93
13955,-10.26
13967.1875,-10.67
13979.375,-11.03
13991.5625,-11.30
14003.75,-11.45
14015.9375,-11.56
14028.125,-11.54
14040.3125,-11.56
14052.5,-11.44
14064.6875,-11.34
14076.875,-11.23
14089.0625,-11.02
14101.25,-10.85
14113.4375,-10.70
14125.625,-10.69
14137.8125,-10.86
14150,-11.21
14162.1875,-11.60
14174.375,-12.07
14186.5625,-12.47
14198.75,-12.74
14210.9375,-12.90
14223.125,-13.02
14235.3125,-13.08
14247.5,-13.09
14259.6875,-13.09
14271.875,-13.04
14284.0625,-12.75
14296.25,-12.42
14308.4375,-12.07
14320.625,-11.86
14332.8125,-11.80
14345,-12.00
14357.1875,-12.30
14369.375,-12.75
14381.5625,-13.18
14393.75,-13.51
14405.9375,-13.68
14418.125,-13.86
14430.3125,-13.84
14442.5,-13.84
14454.6875,-13.82
14466.875,-13.72
14479.0625,-13.59
14491.25,-13.28
14503.4375,-12.95
14515.625,-12.60
14527.8125,-12.39
14540,-12.30
14552.1875,-12.41
14564.375,-12.54
14576.5625,-12.76
14588.75,-12.85
14600.9375,-13.02
14613.125,-13.39
14625.3125,-14.10
14637.5,-15.19
14649.6875,-16.62
14661.875,-18.45
14674.0625,-20.37
14686.25,-22.26
14698.4375,-23.91
14710.625,-25.57
14722.8125,-27.16
14735,-28.64
14747.1875,-30.55
14759.375,-32.46
14771.5625,-34.65
14783.75,-37.39
14795.9375,-41.04
14808.125,-43.02
14820.3125,-47.31
14832.5,-50.37
14844.6875,-53.38
14856.875,-53.41
14869.0625,-56.10
14881.25,-55.69
14893.4375,-56.27
14905.625,-53.49
14917.8125,-50.42
14930,-49.29
14942.1875,-47.55
14954.375,-45.44
14966.5625,-42.21
14978.75,-40.61
14990.9375,-39.04
15003.125,-37.28
15015.3125,-35.92
15027.5,-34.73
15039.6875,-33.87
15051.875,-33.09
15064.0625,-32.44
15076.25,-31.92
15088.4375,-31.20
15100.625,-30.28
15112.8125,-29.36
15125,-28.12
15137.1875,-27.04
15149.375,-25.93
15161.5625,-25.01
15173.75,-24.10
15185.9375,-23.35
15198.125,-22.72
15210.3125,-22.22
15222.5,-21.76
15234.6875,-21.36
15246.875,-20.99
15259.0625,-20.71
15271.25,-20.51
15283.4375,-20.10
15295.625,-19.71
15307.8125,-18.99
15320,-18.07
15332.1875,-17.12
15344.375,-16.16
15356.5625,-15.40
15368.75,-14.60
15380.9375,-13.96
15393.125,-13.40
15405.3125,-12.92
15417.5,-12.48
15429.6875,-12.06
15441.875,-11.77
15454.0625,-11.52
15466.25,-11.25
15478.4375,-11.02
15490.625,-10.78
15502.8125,-10.48
15515,-10.35
15527.1875,-10.24
15539.375,-10.18
15551.5625,-10.22
15563.75,-10.16
15575.9375,-10.21
15588.125,-10.24
15600.3125,-10.28
15612.5,-10.34
15624.6875,-10.36
15636.875,-10.49
15649.0625,-10.68
15661.25,-11.01
15673.4375,-11.45
15685.625,-12.03
15697.8125,-12.64
15710,-13.29
15722.1875,-13.82
15734.375,-14.23
15746.5625,-14.41
15758.75,-14.46
15770.9375,-14.40
15783.125,-14.32
15795.3125,-14.26
15807.5,-14.20
15819.6875,-14.18
15831.875,-14.14
15844.0625,-14.14
15856.25,-14.36
15868.4375,-14.71
15880.625,-15.33
15892.8125,-16.01
15905,-16.68
15917.1875,-17.33
15929.375,-17.72
15941.5625,-17.95
15953.75,-18.08
15965.9375,-17.99
15978.125,-17.84
15990.3125,-17.69
16002.5,-17.44
16014.6875,-17.28
16026.875,-16.98
16039.0625,-16.88
16051.25,-16.80
16063.4375,-16.94
16075.625,-17.21
16087.8125,-17.75
16100,-18.44
16112.1875,-19.09
16124.375,-19.74
16136.5625,-20.16
16148.75,-20.40
16160.9375,-20.47
16173.125,-20.32
16185.3125,-20.09
16197.5,-19.84
16209.6875,-19.57
16221.875,-19.23
16234.0625,-18.84
16246.25,-18.55
16258.4375,-18.41
16270.625,-18.59
16282.8125,-19.00
16295,-19.65
16307.1875,-20.42
16319.375,-21.17
16331.5625,-21.78
16343.75,-22.32
16355.9375,-22.51
16368.125,-22.75
16380.3125,-22.63
16392.5,-22.41
16404.6875,-22.16
16416.875,-21.84
16429.0625,-21.51
16441.25,-21.12
16453.4375,-20.66
16465.625,-20.33
16477.8125,-20.21
16490,-20.34
16502.1875,-20.92
16514.375,-21.59
16526.5625,-22.28
16538.75,-22.83
16550.9375,-23.28
16563.125,-23.45
16575.3125,-23.71
16587.5,-23.67
16599.6875,-23.61
16611.875,-23.41
16624.0625,-23.08
16636.25,-22.57
16648.4375,-21.98
16660.625,-21.30
16672.8125,-20.68
16685,-20.19
16697.1875,-20.11
16709.375,-20.38
16721.5625,-21.09
16733.75,-21.87
16745.9375,-22.46
16758.125,-23.11
16770.3125,-23.38
16782.5,-23.57
16794.6875,-23.64
16806.875,-23.68
16819.0625,-23.54
16831.25,-23.37
16843.4375,-22.97
16855.625,-22.34
16867.8125,-21.65
16880,-20.97
16892.1875,-20.53
16904.375,-20.40
16916.5625,-20.67
