Freq(MHz),Loss
12309.6875,-17.17
12321.875,-17.17
12334.0625,-17.23
12346.25,-17.26
12358.4375,-17.29
12370.625,-17.32
12382.8125,-17.29
12395,-17.29
12407.1875,-17.22
12419.375,-17.18
12431.5625,-17.18
12443.75,-17.18
12455.9375,-17.12
12468.125,-17.15
12480.3125,-17.11
12492.5,-17.05
12504.6875,-17.02
12516.875,-16.98
12529.0625,-16.95
12541.25,-16.94
12553.4375,-16.96
12565.625,-16.91
12577.8125,-16.89
12590,-16.87
12602.1875,-16.82
12614.375,-16.81
12626.5625,-16.76
12638.75,-16.73
12650.9375,-16.72
12663.125,-16.67
12675.3125,-16.69
12687.5,-16.72
12699.6875,-16.74
12711.875,-16.75
12724.0625,-16.76
12736.25,-16.81
12748.4375,-16.82
12760.625,-16.88
12772.8125,-16.92
12785,-16.98
12797.1875,-16.99
12809.375,-17
12821.5625,-17.03
12833.75,-17
12845.9375,-17.01
12858.125,-17.02
12870.3125,-17.01
12882.5,-17.02
12894.6875,-17.04
12906.875,-17.05
12919.0625,-17.11
12931.25,-17.14
12943.4375,-17.18
12955.625,-17.25
12967.8125,-17.29
12980,-17.4
12992.1875,-17.53
13004.375,-17.63
13016.5625,-17.74
13028.75,-17.76
13040.9375,-17.8
13053.125,-17.8
13065.3125,-17.87
13077.5,-17.86
13089.6875,-17.87
13101.875,-17.85
13114.0625,-17.8
13126.25,-17.77
13138.4375,-17.7
13150.625,-17.6
13162.8125,-17.57
13175,-17.54
13187.1875,-17.54
13199.375,-17.51
13211.5625,-17.54
13223.75,-17.55
13235.9375,-17.56
13248.125,-17.55
13260.3125,-17.59
13272.5,-17.61
13284.6875,-17.66
13296.875,-17.72
13309.0625,-17.73
13321.25,-17.73
13333.4375,-17.72
13345.625,-17.68
13357.8125,-17.66
13370,-17.63
13382.1875,-17.6
13394.375,-17.53
13406.5625,-17.51
13418.75,-17.47
13430.9375,-17.4
13443.125,-17.39
13455.3125,-17.34
13467.5,-17.31
13479.6875,-17.27
13491.875,-17.36
13504.0625,-17.28
13516.25,-17.22
13528.4375,-17.2
13540.625,-17.19
13552.8125,-17.14
